ERROR_TYPE,COUNT,PERCENTAGE
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmPW8ZqUbd4ntu7ZgFhbmoZcaGWjSRjYbuwf3jLMEzLUER%3Ffilename%3Dexodus_rare.json,1,0.03%
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmZeRn536afYp93YMeUXGAQvXtgMQLRBcGNXoLzZYYF1uv%3Ffilename%3Dfire_normal.json,1,0.03%
"Invalid URI: unsupported scheme in '{\""name\"":\""AAA\"",\""description\"":\""AAA NFT\"",\""image\"":\""https://flap.sh/_next/image?url=https%3A%2F%2Fflap.mypinata.cloud%2Fipfs%2Fbafkreidntcregd5vuufawgsmrr3m3mmqltuxxmglwshyym5uzsncs3kbam&w=128&q=75&dpl=dpl_AC3mW9EMLTUFhCEMRp7diVioEJGZ\""}'",1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x30550533611726e8eec5492dacc9e8bf2f46ae85/0x0000000000000000000000000000000000000000000000000000000000000001)",1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0xa8652660a9bc7f4bf7f5efcb26fe2c2da72284c5/0x0000000000000000000000000000000000000000000000000000000000000001)",1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x4c3bbfcbf3ea08fa1cd334fee8de0bb365601e40/0x71dc205166cdb38c83eb9d1e90a0b11f4e780f3b000000000000060000000001)",1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0xcafb158eda885e3f3080f3d62a8ae0f59b871311/0x71dc205166cdb38c83eb9d1e90a0b11f4e780f3b000000000000030000000001)",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeicmirhg6mjf5maeapqdw5ttskmq36xmp3637e33rlt3m4tbmsg5ve/.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmYjcrUYH9v99rM418per4uUnayE8UnYj97PD2xCvCjTJh/.json,1,0.03%
"[http] Network Error: HTTPSConnectionPool(host='meta.pomerium.space', port=443): Max retries exceeded with url: /api/meta/v1.0/pet/metainfo?id=2 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='meta.pomerium.space', port=443): Read timed out. (read timeout=15)""))",1,0.03%
No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: DexRoy: Contract does not accept ETH: 0x08c379a00000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000002444,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmULGvth4ES8nfwcrkA5iyJFgbvsVLUpmaLiA5WKrGcieq/.json,1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://xperiend.nyc3.digitaloceanspaces.com/699cbc86f62640d1bb28a41c/,1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x8da1fdb99c49898c666846249f392c4dc8925b9d/0x85ae1e9c7362379d920676fed874e46d5aeee9a9000000000001290000000001)",1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x62a400f7db5cf996efb990d52477096802a35b9c/0x47e75cfb1b594eea586ed67cfb868b70354be5760000000000030d0000000001)",1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://d2x9yynu7r2rki.cloudfront.net/ipfs-meta/53/,1,0.03%
"[http] Server returned HTML instead of JSON (from https://api-ticket.x-pass.io/v1/nft/metadata/3d4cae9b964c4ca58381230cec02463a): '{""name"":""X-PASS Bronze Pass"",""symbol"":""XBRP"",""description"":""한정 수량으로 발행되는 X-PASS 공식 프리미엄 멤버십 NFT입니다.\r\n1년간 공연 티켓 혜택과 멤버 전용 리워드를 누릴 수 있는 특별한 멤버십입니다.\r\n\r\nA limited-edition official X-PASS Premium Membership NFT.\r\nReceive one year of performance ticket privileges and exclusive member-only rewards.'",1,0.03%
"[http] Server returned HTML instead of JSON (from https://api-ticket.x-pass.io/v1/nft/metadata/5fb55167212f4ce0b0ac8845cfb06ca4): '{""name"":""X-PASS Silver Pass"",""symbol"":""XSP"",""description"":""한정 수량으로 발행되는 X-PASS 공식 프리미엄 멤버십 NFT입니다.\r\n1년간 공연 티켓 혜택과 멤버 전용 리워드를 누릴 수 있는 특별한 멤버십입니다.\r\n\r\nA limited-edition official X-PASS Premium Membership NFT.\r\nReceive one year of performance ticket privileges and exclusive member-only rewards.""'",1,0.03%
"[http] Server returned HTML instead of JSON (from https://api-ticket.x-pass.io/v1/nft/metadata/7dd61c4cb8ac482a8b41c93c92e9499d): '{""name"":""X-PASS Gold Pass"",""symbol"":""XGP"",""description"":""한정 수량으로 발행되는 X-PASS 공식 프리미엄 멤버십 NFT입니다.\r\n1년간 공연 티켓 혜택과 멤버 전용 리워드를 누릴 수 있는 특별한 멤버십입니다.\r\n\r\nA limited-edition official X-PASS Premium Membership NFT.\r\nReceive one year of performance ticket privileges and exclusive member-only rewards."",""'",1,0.03%
"[http] Server returned HTML instead of JSON (from https://api-ticket.x-pass.io/v1/nft/metadata/52bb4cd439b344479b859d7928217396): '{""name"":""X-PASS Black Pass"",""symbol"":""XBP"",""description"":""한정 수량으로 발행되는 X-PASS 공식 프리미엄 멤버십 NFT입니다.\r\n1년간 공연 티켓 혜택과 멤버 전용 리워드를 누릴 수 있는 특별한 멤버십입니다.\r\n\r\nA limited-edition official X-PASS Premium Membership NFT.\r\nReceive one year of performance ticket privileges and exclusive member-only rewards."",'",1,0.03%
[http] Network Error: 400 Client Error: Bad Request for url: https://ipfs.cereskey.com/ipfs/,1,0.03%
Invalid URI: unsupported scheme in 'ipfs/Qmco8Mzc14X7BCBerzEMg6BrHqj9jacff1t66pLj1TFH31/',1,0.03%
"[http] Network Error: HTTPSConnectionPool(host='meta.pomerium.space', port=443): Max retries exceeded with url: /api/meta/v1.0/pru/metainfo?id=10000 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='meta.pomerium.space', port=443): Read timed out. (read timeout=15)""))",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmcC6Yb8fQfeX8eZcwqt8QunWArvTtmRMFT281brCrowpe.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/gembots/genesis/whalewatch.json,1,0.03%
"[http] Network Error: HTTPSConnectionPool(host='meta.pomerium.space', port=443): Max retries exceeded with url: /api/meta/v1.0/prub/metainfo?id=9516 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='meta.pomerium.space', port=443): Read timed out. (read timeout=15)""))",1,0.03%
[http] Network Error: 400 Client Error: Bad Request for url: https://metadata.sequence.app/projects/43969/collections/1798/tokens/,1,0.03%
"[http] Network Error: HTTPSConnectionPool(host='marketplace.cybercat.world', port=443): Max retries exceeded with url: /mymps/nft/metadatas/bsc/ (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='marketplace.cybercat.world', port=443): Read timed out. (read timeout=15)""))",1,0.03%
Invalid URI: unsupported scheme in 'Cleric94060509344974527580442290189585478339241802355559561127087937432077349168365',1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmPkg364sy93W13jnwHUBCCBEdEzAcbJaX3aBWXDiWWn4Q,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu.json,1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0xbc5eaf58862dd5365d8578d695c4a0509351bbb4/0x71dc205166cdb38c83eb9d1e90a0b11f4e780f3b000000000000630000000001)",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmPAMGKG3x32T4YMwHXs6quXnGZ8tCwZAkEFtnyHndrfZw/.json,1,0.03%
"[http] Server returned HTML instead of JSON (from https://backend.autunite.ai/public/api/nft-json/248480): '{     ""description"": ""A collection of unique art NFTs generated by the Binance verified Minter smart contract, with the aim of creating a ledger to record the world's artworks on the blockchain.\n\nYou can trade Autunite NFTs on any valid Binance marketplace such as OpenSea or Blur.\n\nYou can also'",1,0.03%
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihgsaoi3u2lg2x2rqpwxargs7y6wyf7pkem464zffimdanaaqhoxm/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/baim-agent-1.json,1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://image.napoleonvip.shop/ZodiacSigns/)",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmPfYRcfQLqww5RWBMgLujK5u4iNvgnra38jMpuVqWtttE/.json,1,0.03%
[http] Network Error: 530 Server Error: <none> for url: https://api.secondlive.world/api/v1/erc721/metadata/v2/editor_avatar/bsc/1,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmSLj35p8YNuRnZQCKCNqVxsL86pCZyjiaNo97tsi5miem,1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://deboxnft-minting-bsc.s3.eu-west-1.amazonaws.com/,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihqlqasqeny4rdayjsvws7xxqmw5lcf2m342qaxhbpqankwq7wpyu/17.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmTPaSeVXncjmwo7WFcrKKQsbi7VHNLbvNc1Z47VdHmUYk,1,0.03%
"[http] Network Error: HTTPSConnectionPool(host='bafybeicrwqynallc4owk2jg547ajnh3y2ggu2orvvhofpknpp26uszkutq.ipfs.dweb.link', port=443): Max retries exceeded with url: /data.json (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='bafybeicrwqynallc4owk2jg547ajnh3y2ggu2orvvhofpknpp26uszkutq.ipfs.dweb.link', port=443): Read timed out. (read timeout=15)""))",1,0.03%
[http] Network Error: 526 Server Error: <none> for url: https://clawd4u.fun/kuro/darw-metadata.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/1.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/files%23,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/2.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmZjC1WD5N7EzupJLVjLkMBqcJyRPS82aE2iaWKQbvhtqf,1,0.03%
[http] Network Error: 530 Server Error: <none> for url: https://nftmetadata.cyball.com/blocpack/,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmddZFT4wnwUCEGcnSFS2kZ8tnZBq5aJA2ZBEGKHjR7vEc,1,0.03%
[http] Network Error: 400 Client Error: Bad Request for url: https://metaid.zkbridge.com/contracts/0xC4742F0628a0E9961cC64D85854Aa053bd54829D/1.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmUyfPJc4JNSMy51YDkkQ5Jrb76V61b3GZGbaoKtzZdjhZ.json,1,0.03%
[http] Network Error: 521 Server Error: <none> for url: https://crowdstrike.club/api/image/1,1,0.03%
[http] Invalid URI: skipped host 'cdn.example.com',1,0.03%
Invalid URI: unsupported scheme in 'brief://smoke/1771320330115',1,0.03%
Invalid URI: unsupported scheme in '193025187877156229898178069934815969965271911747',1,0.03%
[ipfs_gateway_fallback] Network Error: 400 Client Error: Bad Request for url: https://gateway.pinata.cloud/ipfs/bafkreihexmyfjrpfx2gb6pq7hv6dpvaroj2jfgoncksgpaqmwjrhr5sii41,1,0.03%
Invalid URI: unsupported scheme in '7472',1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/metadatas/cars/1.json,1,0.03%
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreifuf3gryu3kexxlvdnw447gnq5bhvei4mzvfg7be6nvo2litwlr34/1.json,1,0.03%
[http] Network Error: 400 Client Error: Bad Request for url: https://www.aifuture.tv/api/nft/metadata,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmZAaijBj2dWL9Z2RNCMxiFZCXN5TKgQ3oZxyp7Q34RXgC.json,1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://yf.yuliverse.com/cfg/box/,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeigbiweu4gh546albjm6ahgst63m7npozvqsncajbsqhh5xrdtqu7a/.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeieca7wqvvw5egscxn664vh76yfnerus7orh5hpwdubj6i6ttadpce/.json,1,0.03%
"[http] Network Error: HTTPSConnectionPool(host='bafybeidq5xuqwnhdkaf4oywace3riqegffrjcjud5wnln4xhba6dd6dyva.ipfs.dweb.link', port=443): Max retries exceeded with url: /?filename=Royal.png (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='bafybeidq5xuqwnhdkaf4oywace3riqegffrjcjud5wnln4xhba6dd6dyva.ipfs.dweb.link', port=443): Read timed out. (read timeout=15)""))",1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmejCJy8rmFhNQHQfJSWkt6UBDQyMeG8nkvhXk1zgdv9Xi,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmdaUoSbqwtiHmfQ65XRhcWy6zQNegP9wbQknQkfLYYPj2.json,1,0.03%
"[http] JSON parse failed (from https://cdn-new.fireverseai.com/picture/4a14123edbe6055254daa963a0f71e0d.jpeg): <string>:1 Unexpected """,1,0.03%
"[http] Network Error: HTTPSConnectionPool(host='bafybeic7jw7bcf4f5orp6prpur5t3fcf6xhcj7bcp2fk6t3rq6ezsm3rt4.ipfs.dweb.link', port=443): Max retries exceeded with url: /0 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='bafybeic7jw7bcf4f5orp6prpur5t3fcf6xhcj7bcp2fk6t3rq6ezsm3rt4.ipfs.dweb.link', port=443): Read timed out. (read timeout=15)""))",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmSdDzM1iTtD9Pw6xNKqaCd9JXRPzKJyzW4sYNRUNrkd3v/.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmPJAghCajMsHDG4Q3qsu7VqAZKjVmfByEeMeDJYgBNfRF/.json,1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://ino-image.s3.ap-southeast-1.amazonaws.com/popfun1/prod/loc/normal/,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeicghvev2x56nnpcd5uo4at5mojbq5hpaqr2iqn7vvy7m64ky3iwd4/.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeigsekdmgiezey53znwuclt5g6ffj3f6r6gxukcofvxwb5ddjgs6mu/.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmS8xZyZUwdT4VgUstAVaZP4gWuuzwNfFEdTBbzhkDUDMX,1,0.03%
Invalid URI: unsupported scheme in 'GenkiMinerNFT1.json',1,0.03%
"[http] JSON parse failed (from https://file.coin98.com/nft/bsc/1): Expected a JSON object, got NoneType — server returned: 'null'",1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://racawebsource.s3.us-east-2.amazonaws.com/kiss_dog_land/metadata/,1,0.03%
"[ipfs_gateway_fallback] Network Error: HTTPSConnectionPool(host='gateway.pinata.cloud', port=443): Max retries exceeded with url: /ipfs/QmXLz5R5CV9f4kK2mV5rkFbyioTBtXfHXhZjqVjguTQagz (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='gateway.pinata.cloud', port=443): Read timed out. (read timeout=15)""))",1,0.03%
"[ipfs_gateway_fallback] Network Error: HTTPSConnectionPool(host='gateway.pinata.cloud', port=443): Max retries exceeded with url: /ipfs/QmSZqZC69NL1WGpzQjqLUzcXdUJFisKwFWzuG2FBtgZwnF (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='gateway.pinata.cloud', port=443): Read timed out. (read timeout=15)""))",1,0.03%
"[ipfs_gateway_fallback] Network Error: HTTPSConnectionPool(host='gateway.pinata.cloud', port=443): Max retries exceeded with url: /ipfs/bafybeiajk4k2xtpxjwwj57kvsrqxbvimabe3pokcbktaeavtafzdtplax4/0 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='gateway.pinata.cloud', port=443): Read timed out. (read timeout=15)""))",1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmcVJX2r3fePMQ2WgFPgJMJJqjC5PZVojdcX25ScfvWWGK,1,0.03%
[http] Network Error: 530 Server Error: <none> for url: https://api-diamond-egg.goose.farm/v1/metadata/1,1,0.03%
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeicnslicztl3lncrhtuwzrfg4gqaczgvko3263qzrr3mefgh6nosui/ipfs%3A//bafybeicnslicztl3lncrhtuwzrfg4gqaczgvko3263qzrr3mefgh6nosui/1.json,1,0.03%
Invalid URI: unsupported scheme in '-1.json',1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmX5JcNwFvvXyeX6Rk59rZUs32Vb5auPtuoHuLkzTEYAiD/.json,1,0.03%
"On-Chain Parse Error: <string>:1 Unexpected ""u"" at column 1",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeifnu7gbdtw32jg36zoklsr7ge7g5sjlghhokdmkdyaprgjuo6p2ue/.json,1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://racawebsource.s3-accelerate.amazonaws.com/nft/kiss-up-dog/rare/metadata/,1,0.03%
On-Chain Parse Error: Invalid base64-encoded string: number of data characters (85) cannot be 1 more than a multiple of 4,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmfVGA69tSNoQ1L3oLefv1XBfxpCo4xtp3y1oAnDwhQYif,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmRnUuUp922DMfPjMAXY716FStpfwzkcm8PwEKhNjK9yB9.json,1,0.03%
On-Chain Parse Error: <string>:1 Unexpected end of input at column 54,1,0.03%
On-Chain Parse Error: Empty strings are not legal JSON5,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeiefyq6u23utgozysggictt4k6cb6b5cm7lbgsntjwzrvensae67wm/.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/Mg,1,0.03%
[http] Network Error: 404 Client Error: Not Found for url: https://bsc-api.solv.finance/icSOLV/,1,0.03%
[http] Network Error: 400 Client Error: Bad Request for url: https://t2zx6wr5nkxxi6uu3n64zdhdhy0bxlha.lambda-url.us-east-1.on.aws/,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmWymi35g1KPxXcHkK8ifSd3RAkixDajuyMXYFTfGr7tYh,1,0.03%
[http] Network Error: 525 Server Error: <none> for url: https://service-avatar.dodoex.io/api/v1/avatars/metadata/bsc/31548630159,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeiaovcvufguuaz7mzr2vsbf5v22fzpl2by4p3d2xaalhtjpu7gpccu/.json,1,0.03%
"[http] Network Error: HTTPSConnectionPool(host='bafybeicokah4tg45ayhtp42rdhdqadzhjrsjroz2zoqh2igcfmnwripcxq.ipfs.dweb.link', port=443): Max retries exceeded with url: /?filename=Nirvana.png (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='bafybeicokah4tg45ayhtp42rdhdqadzhjrsjroz2zoqh2igcfmnwripcxq.ipfs.dweb.link', port=443): Read timed out. (read timeout=15)""))",1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmU3MLEDisUpRXKugdfNDEQbkC9BGVUVZsLtNRk5igubaq,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmP4j9LFgVfQRmUukAPgUqu33TicbHiUg9xwhvWFsqD2Ab/.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmQjVWZnV2GvxVChHH6AJpdHdfC8w6GWCBnLS8Kt8UUmVM.json,1,0.03%
