ERROR_TYPE,COUNT,PERCENTAGE
"[http] Network Error: HTTPSConnectionPool(host='api.nexora.io', port=443): Max retries exceeded with url: /metadata/legacy/sentinel/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.nexora.io', port=443): Failed to resolve 'api.nexora.io' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='nftstorage.link', port=443): Max retries exceeded with url: /ipfs/bafybeia6nrlz74ulpwbe5su5jsxukfkp2rjqueic2h52gb4ib4a63h6biq/1.json (Caused by NewConnectionError(""HTTPSConnection(host='nftstorage.link', port=443): Failed to establish a new connection: [Errno 111] Connection refused"")) | [ipfs_gateway_fallback] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=10) | [ipfs_gateway_fallback] Network Error: HTTPSConnectionPool(host='bafybeia6nrlz74ulpwbe5su5jsxukfkp2rjqueic2h52gb4ib4a63h6biq.ipfs.dweb.link', port=443): Read timed out. (read timeout=10) | [ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeia6nrlz74ulpwbe5su5jsxukfkp2rjqueic2h52gb4ib4a63h6biq/1.json",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/984dcda7f000c717a8b293ee380946ee,1,0.04%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x54aeb1788b66ba469435d3c9889a932ea8c97f79/0x47e75cfb1b594eea586ed67cfb868b70354be576000000000000110000000001)",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='apimarket.mogwar.com', port=443): Max retries exceeded with url: /monster/1 (Caused by NameResolutionError(""HTTPSConnection(host='apimarket.mogwar.com', port=443): Failed to resolve 'apimarket.mogwar.com' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.nexora.io', port=443): Max retries exceeded with url: /metadata/legacy/ember/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.nexora.io', port=443): Failed to resolve 'api.nexora.io' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPConnectionPool(host='prod-dpk-ser.dontplaywithkitty.io', port=80): Max retries exceeded with url: /api/chain/cat/info/100004959 (Caused by NameResolutionError(""HTTPConnection(host='prod-dpk-ser.dontplaywithkitty.io', port=80): Failed to resolve 'prod-dpk-ser.dontplaywithkitty.io' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='skinny.lat', port=443): Max retries exceeded with url: /metadata/1.json (Caused by NameResolutionError(""HTTPSConnection(host='skinny.lat', port=443): Failed to resolve 'skinny.lat' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Server returned HTML instead of JSON (from https://api-ticket.x-pass.io/v1/nft/metadata/6c5f1658b58c4848a447edf9a2100da3): '{""name"":""The STARTER Pass"",""symbol"":""TSTP"",""description"":""X-PASS Membership PASS - The STARTER"",""attributes"":[{""trait_type"":""nft_type"",""value"":""NFT PASS""},{""trait_type"":""ticket number"",""value"":""53220750""},{""trait_type"":""1p1s link"",""value"":""https://store.x-pass.io/thestarter""},{""trait_type"":""ticket p'",1,0.04%
Invalid URI: unsupported scheme in 'cznft://insight/insight-047-9892',1,0.04%
"[ipfs_gateway] Network Error: 404 Client Error: Not Found for url: http://127.0.0.1:8080/ipfs/QmWtA2meTJEKKRb4wZcTLwPNTqF5eYRqrgEL73XtXrRXbP/1 | [ipfs_gateway_json] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://ipfs.io/ipfs/QmWtA2meTJEKKRb4wZcTLwPNTqF5eYRqrgEL73XtXrRXbP/1 | [ipfs_gateway_json] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://bafybeid656tz3d553q5evhwsihoj45zpn6r4j2pkoae7kvzgiqrn6qtkki.ipfs.dweb.link/1 | [ipfs_gateway_json] Network Error: HTTPSConnectionPool(host='bafybeid656tz3d553q5evhwsihoj45zpn6r4j2pkoae7kvzgiqrn6qtkki.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmWtA2meTJEKKRb4wZcTLwPNTqF5eYRqrgEL73XtXrRXbP/1 | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmWtA2meTJEKKRb4wZcTLwPNTqF5eYRqrgEL73XtXrRXbP/1.json",1,0.04%
[http] Network Error: 451 Client Error: Unavailable For Legal Reasons for url: https://static.whaledao.app/nft/badge/icon.png,1,0.04%
[http] Network Error: 503 Server Error: Service Temporarily Unavailable for url: https://api.athenadexfi.io/event/getTicketNFTMeta/1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBNIP/1,1,0.04%
Invalid URI: unsupported scheme in 'cznft://insight/insight-001-185',1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBTOURNAMENT/1,1,0.04%
"[http] Server returned HTML instead of JSON (from https://pixelswap.xyz/psp.json): '<!DOCTYPE html><html><head><script>window.onload=function(){window.location.href=""/lander""}</script></head></html>'",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/EAP/1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/3c66fe9038fa366117acde2c31880eb7,1,0.04%
Invalid URI: unsupported scheme in '11',1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='s3-nswap-base.nswap.com', port=443): Max retries exceeded with url: /metadata/leggi/0 (Caused by NameResolutionError(""HTTPSConnection(host='s3-nswap-base.nswap.com', port=443): Failed to resolve 's3-nswap-base.nswap.com' ([Errno -3] Temporary failure in name resolution)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.defusion.ai', port=443): Max retries exceeded with url: /api/v1/metadata/bnbchain/4011865825 (Caused by NameResolutionError(""HTTPSConnection(host='api.defusion.ai', port=443): Failed to resolve 'api.defusion.ai' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.adventepoch.com', port=443): Max retries exceeded with url: /roles/1.json (Caused by NameResolutionError(""HTTPSConnection(host='api.adventepoch.com', port=443): Failed to resolve 'api.adventepoch.com' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXWG10/1,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='gas.zkl.app', port=443): Max retries exceeded with url: /5000582 (Caused by NameResolutionError(""HTTPSConnection(host='gas.zkl.app', port=443): Failed to resolve 'gas.zkl.app' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='rest.micro3.io', port=443): Max retries exceeded with url: /nft-metadata/collections/67fc7e4d224bef6874ea04e4/56/1509757013360435828501352844873099317723680087662272058941802173956252.json (Caused by NameResolutionError(""HTTPSConnection(host='rest.micro3.io', port=443): Failed to resolve 'rest.micro3.io' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='rest.micro3.io', port=443): Max retries exceeded with url: /nft-metadata/collections/67fc7e80e72127d59e586e30/56/1509757013360435828501352844873099317723680087662272058941802173956255.json (Caused by NameResolutionError(""HTTPSConnection(host='rest.micro3.io', port=443): Failed to resolve 'rest.micro3.io' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='rest.micro3.io', port=443): Max retries exceeded with url: /nft-metadata/collections/67fc7dd2e72127d59e586d13/56/1509757013360435828501352844873099317723680087662272058941802173956326.json (Caused by NameResolutionError(""HTTPSConnection(host='rest.micro3.io', port=443): Failed to resolve 'rest.micro3.io' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 526 Server Error: <none> for url: https://nft.omet.io/metadata/1.json,1,0.04%
Invalid URI: unsupported scheme in 'group',1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='beta-api.mar3.ai', port=443): Max retries exceeded with url: /api/metadata/1 (Caused by NameResolutionError(""HTTPSConnection(host='beta-api.mar3.ai', port=443): Failed to resolve 'beta-api.mar3.ai' ([Errno -3] Temporary failure in name resolution)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://xstockssurpport.github.io/BxautBsc/nft-metadata/1.json,1,0.04%
[http] Network Error: 400 Client Error: Bad Request for url: https://chocolate-important-vicuna-187.mypinata.cloud/ipfs/bafkreie5k4ek3jbeloehzukhwavfewzfgke3a36pbnslg5scwkg7di7nhm1 | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreie5k4ek3jbeloehzukhwavfewzfgke3a36pbnslg5scwkg7di7nhm1 | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreie5k4ek3jbeloehzukhwavfewzfgke3a36pbnslg5scwkg7di7nhm1 | [ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreie5k4ek3jbeloehzukhwavfewzfgke3a36pbnslg5scwkg7di7nhm1,1,0.04%
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmTest123 | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmTest123.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmTest123 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmTest123.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmTest123 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmTest123.json | [ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: https://gateway.pinata.cloud/ipfs/QmTest123 | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmTest123.json,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/08f1d1c965ff311d78541c550b464b33,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://nftbomb.org/metadata/rare_ki/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://micro3-metadata-mainnet.s3.amazonaws.com/9cfc7a41e1ea13dcedc38b47ef4dacc0,1,0.04%
No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: Please send exactly 0.35 BNB or call mint() function: 0x08c379a0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000,1,0.04%
Invalid URI: unsupported scheme in 'cznft://insight/insight-099-10210',1,0.04%
[http] Network Error: 400 Client Error: Bad Request for url: https://chocolate-important-vicuna-187.mypinata.cloud/ipfs/bafkreie5k4ek3jbeloehzukhwavfewzfgke3a36pbnslg5scwkg7di7nhm1 | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreie5k4ek3jbeloehzukhwavfewzfgke3a36pbnslg5scwkg7di7nhm1 | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreie5k4ek3jbeloehzukhwavfewzfgke3a36pbnslg5scwkg7di7nhm1 | [ipfs_gateway_fallback] Network Error: 400 Client Error: Bad Request for url: https://gateway.pinata.cloud/ipfs/bafkreie5k4ek3jbeloehzukhwavfewzfgke3a36pbnslg5scwkg7di7nhm1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://nft.51shenma.com/api/v1/nft/metadata/56/0xd303d28749554cb5acd6fb2a132695795f2b77a3/1,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.millionwinner.org', port=443): Max retries exceeded with url: /QmShdL5NTBwxinpxBLh36Diaquxe7AHnVPfreeMintJson/339942084554017524999911232824336443249447.json (Caused by NameResolutionError(""HTTPSConnection(host='api.millionwinner.org', port=443): Failed to resolve 'api.millionwinner.org' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 503 Server Error: Service Unavailable for url: https://api.dracoomaster.com/platform/nft/profile/1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBMONSTERSCLAN/1,1,0.04%
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/test/1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/test/1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/test/1.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/test/1.json,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/0da1a52be4ed326e7cae98104e6468a5,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='apinft.bunnygirlnft.com', port=443): Max retries exceeded with url: /metadata/genesis/1 (Caused by NameResolutionError(""HTTPSConnection(host='apinft.bunnygirlnft.com', port=443): Failed to resolve 'apinft.bunnygirlnft.com' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/CRAZYDUCKS/1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/QFATHER/1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/230a6f74cd2e42b8c5e97206982d76ce,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://micro3-metadata-mainnet.s3.amazonaws.com/84f1ab3273000082605befa1c55c859b,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='reiki.web3go.xyz', port=443): Max retries exceeded with url: /aibot-nft-metadata?id=1& (Caused by NameResolutionError(""HTTPSConnection(host='reiki.web3go.xyz', port=443): Failed to resolve 'reiki.web3go.xyz' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.talesofragnarok.io', port=443): Max retries exceeded with url: /v1/meta/avatar/ (Caused by NameResolutionError(""HTTPSConnection(host='api.talesofragnarok.io', port=443): Failed to resolve 'api.talesofragnarok.io' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/MMNNCC/1,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='pandababy.link', port=443): Max retries exceeded with url: /metadata/1 (Caused by NameResolutionError(""HTTPSConnection(host='pandababy.link', port=443): Failed to resolve 'pandababy.link' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMB1INCH/1,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='d5edbn09fjrkm.cloudfront.net', port=443): Max retries exceeded with url: /1 (Caused by NameResolutionError(""HTTPSConnection(host='d5edbn09fjrkm.cloudfront.net', port=443): Failed to resolve 'd5edbn09fjrkm.cloudfront.net' ([Errno -5] No address associated with hostname)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='metadata.apemove.io', port=443): Max retries exceeded with url: /0x0F895e307b250d9D2a4b6D448EE0C02764902189/token/ (Caused by NameResolutionError(""HTTPSConnection(host='metadata.apemove.io', port=443): Failed to resolve 'metadata.apemove.io' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://beta.flock.io/api/bnbNFT/scroll?id=1,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='getmint.io', port=443): Max retries exceeded with url: /api/nft/hyperlane/1/metadata (Caused by NameResolutionError(""HTTPSConnection(host='getmint.io', port=443): Failed to resolve 'getmint.io' ([Errno -5] No address associated with hostname)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='cryptoultraman.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='cryptoultraman.com', port=443): Failed to resolve 'cryptoultraman.com' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='resource.gamefox.io', port=443): Max retries exceeded with url: /logo/meta-nft-classic.png (Caused by NameResolutionError(""HTTPSConnection(host='resource.gamefox.io', port=443): Failed to resolve 'resource.gamefox.io' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='beta-api.mar3.ai', port=443): Max retries exceeded with url: /api/metadata/mar3Image/1 (Caused by NameResolutionError(""HTTPSConnection(host='beta-api.mar3.ai', port=443): Failed to resolve 'beta-api.mar3.ai' ([Errno -3] Temporary failure in name resolution)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://remarkable-endurance-production-4509.up.railway.app/api/metadata/1.json,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBBURO/1,1,0.04%
"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmS2fq2mTh3EZ9Cq3gKcgRm3TebkoY7pgAstbjghVTP7Mn.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmS2fq2mTh3EZ9Cq3gKcgRm3TebkoY7pgAstbjghVTP7Mn.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='bafybeibw2ohralq2pbw47p4qkmyp7zl7jm6f4x7duh4ek5slw5b4zcqbtu.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmS2fq2mTh3EZ9Cq3gKcgRm3TebkoY7pgAstbjghVTP7Mn.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmS2fq2mTh3EZ9Cq3gKcgRm3TebkoY7pgAstbjghVTP7Mn | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmS2fq2mTh3EZ9Cq3gKcgRm3TebkoY7pgAstbjghVTP7Mn.json",1,0.04%
